,time,pressure,ps_temperature
1734955775.4985797,1009.3923196420656,22.72896124017876
1734955775.5990267,1008.8530551734177,22.792501593371853
1734955775.6993237,1009.0904420617356,22.819779504892505
1734955775.7989306,1009.1105880265852,22.83938027410637
1734955775.8988447,1009.255870923266,22.84967063600139
1734955775.9988952,1008.8920398917311,22.855256820365174
1734955776.0989375,1009.3411470784719,22.85656352892969
1734955776.1989038,1009.2103459568694,22.860189642757177
1734955776.2989483,1009.6865471484722,22.863227735365363
1734955776.3988392,1009.2479694797017,22.862901058861606
1734955776.4988537,1009.232772386822,22.86642916356199
1734955776.5990007,1009.669903037697,22.86816054703435
1734955776.6990619,1009.1971416820539,22.867376524431165
1734955776.7988586,1008.8147582389735,22.868552558273077
1734955776.8988597,1009.6309942666558,22.866690504515862
1734955776.9989192,1009.162051149641,22.86780120336203
1734955777.0988643,1009.0123335155455,22.867376524431165
1734955777.198845,1008.7638285493856,22.86753986248732
1734955777.298945,1009.3049810588185,22.869205910244492
1734955777.3989632,1009.351892139556,22.86851989067145
1734955777.4988554,1009.3531410836061,22.867311189206667
1734955777.598849,1009.1922781504429,22.866494498802204
1734955777.698853,1009.1697850278608,22.86590648159836
1734955777.7988622,1009.6353526492137,22.86806254421812
1734955777.8989515,1009.591141100225,22.866135154966614
1734955777.9988654,1008.8435366830497,22.863064397117125
1734955778.0988455,1009.3702980754839,22.86747452726573
1734955778.19886,1008.7719697080727,22.865253129039047
1734955778.298849,1009.1062912037363,22.865873813973156
1734955778.3988414,1009.4147413847619,22.863587079485878
1734955778.4989285,1009.0347263336677,22.862476379363216
1734955778.5988393,1008.7680196815694,22.863489076547413
1734955778.6988351,1009.0759295899537,22.86172502320711
1734955778.798848,1009.1597880195332,22.8644037705379
1734955778.89894,1009.0483035907295,22.860516319502494
1734955778.9989252,1008.9077396924171,22.862411044051406
1734955779.0989182,1009.1304731926881,22.859242280031175
1734955779.1988988,1009.0828194740694,22.86064699019247
1734955779.2989204,1009.4816098403913,22.860352981133474
1734955779.3988452,1009.2997758400306,22.857478224647785
1734955779.498853,1009.1488119059417,22.8582622493674
1734955779.5988436,1009.3542841302522,22.85502814631851
1734955779.6989586,1008.6142940909631,22.85577950384686
1734955779.7989619,1009.0371606480069,22.854538130456202
1734955779.8989122,1009.1523922181165,22.854799472257582
1734955779.9989374,1009.0205449148198,22.853852108138963
1734955780.0988426,1009.0240589098423,22.8504546623904
1734955780.1988404,1008.9558736899635,22.849376626062295
1734955780.2988968,1009.0072068684706,22.849997313683854
1734955780.3988447,1009.019263780734,22.84950729714925
1734955780.4988694,1008.893531430859,22.848233253852815
1734955780.5989337,1009.4634680652729,22.849964645916916
1734955780.698846,1009.24600957183,22.848037247152533
1734955780.7988493,1009.1513816363411,22.844607128201606
1734955780.8988476,1008.7515568226227,22.845913840561263
1734955780.9988456,1008.8683409245393,22.844672463830648
1734955781.098914,1009.2450645389908,22.843365751028614
1734955781.198851,1009.3031854955829,22.843006404926417
1734955781.2989204,1008.8372747307003,22.841209673887207
1734955781.3988547,1009.3785298658913,22.84274506228452
1734955781.4989407,1008.9109289571846,22.842581723123875
1734955781.598914,1009.1379083017964,22.840882995421854
1734955781.6988618,1009.3282107339386,22.835558132333098
1734955781.7989254,1008.801516404684,22.83670150849488
1734955781.8989177,1009.1951190283987,22.835819475487224
1734955781.9989166,1009.230714036338,22.834904774366297
1734955782.0988538,1009.2760344572482,22.835754139700438
1734955782.1988542,1008.890776296315,22.834153412560553
1734955782.2989438,1008.907864126141,22.834382087909034
1734955782.3988497,1009.043896016304,22.831278635534545
1734955782.4989014,1009.1970110242371,22.833990073017194
1734955782.5989218,1009.034543451338,22.8291552192386
1734955782.6989326,1009.0744936169096,22.829612570544704
1734955782.7989657,1009.0718283323629,22.82660711806035
1734955782.8989925,1009.3189593406744,22.827750497013184
1734955782.9989426,1008.5219093509688,22.827881168870807
1734955783.0988457,1008.6698638841656,22.824418363070436
1734955783.1989183,1008.7394985438528,22.824091683109145
1734955783.2989244,1008.6473740559275,22.82383033911916
1734955783.3988445,1009.1381215829082,22.823928343117586
1734955783.4988885,1009.0818618722463,22.822490950878127
1734955783.5989168,1009.2112026233051,22.82026952539978
1734955783.698962,1008.463511007579,22.817362069431546
1734955783.7989273,1008.9816705738165,22.81886479977038
1734955783.8988392,1009.2015796014923,22.818407447123754
1734955783.998912,1008.5166332479799,22.81625135530703
1734955784.0989244,1009.00669621962,22.81700272078102
1734955784.1989439,1009.4585019561812,22.81007708536403
1734955784.2989192,1008.9655715327274,22.81210250839591
1734955784.3988526,1009.1338445284579,22.811318473806605
1734955784.4989746,1009.3863360342773,22.812853874720023
1734955784.598936,1008.9114024322713,22.814225934566785
1734955784.6989205,1008.6178255231149,22.80775764793725
1734955784.7989697,1008.4648113280884,22.81053443904966
1734955784.8988483,1009.1268254258263,22.806940944268717
1734955784.9989436,1008.9939110486418,22.807038948718546
1734955785.09886,1008.8565413812524,22.80586289514773
1734955785.1988583,1008.9905376089998,22.80471950937004
1734955785.298968,1008.9991106554429,22.807594307218096
1734955785.3989305,1009.2355318244256,22.802334732172167
1734955785.4988992,1009.3809735344955,22.801289349897853
1734955785.5989404,1008.4042868661375,22.802073386631527
1734955785.6989653,1008.566918231445,22.80115867709261
1734955785.7989228,1008.8583004138229,22.8041641504351
1734955785.8989356,1008.9242883928586,22.801779372876045
1734955785.9989493,1008.7478195949952,22.799329257330246
1734955786.0988445,1008.7283769573842,22.795801088068256
1734955786.198932,1008.7257373100438,22.79834921065354
1734955786.2989426,1008.9178135646973,22.796879140147357
1734955786.3989038,1008.947903026981,22.795703083318077
1734955786.498927,1008.782071722779,22.794135006958967
1734955786.598907,1008.5011960293574,22.792142242285045
1734955786.6989214,1009.0753779111634,22.79527839603703
1734955786.7988603,1008.8584689919168,22.787274665003643
1734955786.8989637,1008.8856821753667,22.788875412607887
1734955786.9989471,1009.0247375286126,22.788418056220834
1734955787.0988505,1008.542597907281,22.791194861978294
1734955787.1988595,1009.000219883403,22.789790125210857
1734955787.2989244,1009.2958290873794,22.783125785307348
1734955787.3989182,1008.5885364787479,22.78586992673445
1734955787.4989562,1008.820621377317,22.78479187141871
1734955787.59895,1008.5970870737249,22.78319112203186
1734955787.698858,1008.7315854416781,22.781557703569852
1734955787.7989113,1008.5631531602237,22.782505086366438
1734955787.8988478,1008.9042684673244,22.782080397556857
